0.011821,0.010006,0.0095352,0.0094174,0.0093918,0.7776,0.80625,0.81086,0.81205,0.81239
0.031662,0.030704,0.030633,0.030692,0.030706,0.54336,0.55699,0.5591,0.55912,0.55936
0.090785,0.092488,0.093413,0.094038,0.094331,0.24471,0.24627,0.24622,0.24568,0.24537
0.014973,0.013227,0.012793,0.012661,0.012646,0.70135,0.72926,0.73725,0.73955,0.74032
0.022314,0.020732,0.020389,0.020306,0.020301,0.58969,0.61035,0.61623,0.61671,0.61704
0.045007,0.044172,0.044137,0.044374,0.044546,0.40761,0.41603,0.41678,0.41717,0.41697
0.021458,0.019636,0.019102,0.018994,0.01898,0.50599,0.51372,0.52055,0.52236,0.52376
0.023114,0.021287,0.021372,0.021212,0.021366,0.4754,0.4936,0.50363,0.50285,0.5036
0.025884,0.024397,0.02392,0.023815,0.023791,0.42395,0.44,0.44359,0.44543,0.44571
0.014009,0.01208,0.01165,0.011555,0.011536,0.78331,0.8048,0.81096,0.81229,0.81254
0.013641,0.011948,0.011559,0.01147,0.011436,0.49197,0.53306,0.54289,0.54608,0.54674
0.025193,0.024275,0.024049,0.023991,0.02399,0.21239,0.22695,0.22945,0.22958,0.22956
0.019256,0.017739,0.017365,0.01727,0.017222,0.71101,0.72968,0.73589,0.73725,0.73745
0.019848,0.01871,0.018326,0.01821,0.018201,0.58116,0.60279,0.61143,0.61316,0.614
0.024968,0.023714,0.023358,0.023249,0.023257,0.37644,0.3976,0.40162,0.40324,0.40358
0.035423,0.034725,0.033975,0.034017,0.034038,0.50887,0.52224,0.527,0.5286,0.52883
0.036251,0.035123,0.034962,0.035088,0.035165,0.49367,0.50725,0.50839,0.50816,0.50792
0.039031,0.037548,0.03731,0.037343,0.037373,0.43298,0.443,0.44449,0.44417,0.44388
0.023516,0.022819,0.022775,0.022901,0.022991,0.78756,0.80246,0.80561,0.80656,0.80675
0.035419,0.034953,0.035286,0.035506,0.035635,0.56229,0.57371,0.57659,0.57827,0.57876
0.048279,0.048108,0.048296,0.048375,0.048439,0.27376,0.28296,0.28736,0.28916,0.29017
0.035959,0.036279,0.036624,0.037011,0.03723,0.71069,0.72439,0.72711,0.72769,0.72779
0.042118,0.042076,0.042575,0.042966,0.043148,0.61421,0.62693,0.62982,0.63027,0.6306
0.0535,0.053437,0.053971,0.054274,0.054468,0.42134,0.43344,0.43744,0.43771,0.43761
0.07193,0.074916,0.076564,0.077298,0.077866,0.51589,0.51975,0.52072,0.52158,0.52167
0.074618,0.076609,0.078378,0.079046,0.079417,0.49653,0.50758,0.50676,0.50866,0.50803
0.078195,0.080397,0.081738,0.082407,0.082776,0.43846,0.44375,0.44487,0.44495,0.44483
0.0129,0.011114,0.010649,0.010556,0.010532,0.75937,0.78374,0.78859,0.78975,0.79007
0.038998,0.038157,0.038328,0.038474,0.038552,0.47343,0.49151,0.49377,0.49376,0.4936
0.10738,0.11037,0.11206,0.11304,0.11349,0.19128,0.19363,0.19321,0.1931,0.19287
0.015697,0.013655,0.013186,0.013067,0.013042,0.68829,0.71501,0.72344,0.72554,0.72625
0.026061,0.024426,0.024167,0.024139,0.024089,0.54645,0.56154,0.56609,0.56769,0.56771
0.054857,0.054353,0.054355,0.054588,0.054704,0.32981,0.33535,0.33678,0.33713,0.33684
0.021188,0.019889,0.019929,0.020111,0.020038,0.5051,0.51836,0.52463,0.52551,0.52506
0.024548,0.023129,0.022865,0.022635,0.022635,0.47315,0.49637,0.50425,0.50625,0.506
0.028475,0.027038,0.02665,0.026588,0.026539,0.40102,0.41208,0.41563,0.41655,0.41733
0.014678,0.012937,0.012488,0.012396,0.012386,0.76318,0.78339,0.78779,0.78924,0.78975
0.013421,0.011515,0.011082,0.011001,0.010981,0.40414,0.44573,0.45827,0.45839,0.45859
0.023123,0.021907,0.021662,0.021625,0.021623,0.14456,0.15879,0.16175,0.16227,0.16203
0.020336,0.018529,0.017981,0.017927,0.017909,0.69704,0.71427,0.72014,0.72202,0.7224
0.020201,0.018407,0.018131,0.018036,0.018024,0.52694,0.55573,0.5591,0.56114,0.56139
0.024245,0.022686,0.022457,0.02244,0.022409,0.29473,0.31361,0.31896,0.32086,0.3207
0.036297,0.034194,0.034168,0.034216,0.034362,0.51055,0.52757,0.53019,0.52995,0.53116
0.035835,0.034635,0.034176,0.034273,0.034273,0.47978,0.49229,0.4965,0.49633,0.49615
0.04117,0.03892,0.038722,0.038452,0.038474,0.41303,0.4178,0.41681,0.41851,0.41881
0.025266,0.024555,0.024761,0.024969,0.02509,0.76977,0.78578,0.7907,0.79221,0.79277
0.037068,0.036503,0.036561,0.036743,0.03685,0.50408,0.51744,0.52081,0.52154,0.52154
0.047553,0.047402,0.047719,0.047951,0.048052,0.21202,0.21618,0.21747,0.21705,0.21717
0.037342,0.037448,0.037672,0.037972,0.038117,0.69853,0.71054,0.71515,0.71615,0.71662
0.044679,0.045593,0.046353,0.046724,0.046928,0.57361,0.58476,0.58797,0.58921,0.5897
0.054181,0.054582,0.055384,0.056011,0.05635,0.39251,0.40175,0.40554,0.40651,0.40608
0.073186,0.075864,0.07669,0.0772,0.077799,0.50934,0.51564,0.5148,0.51587,0.5165
0.072394,0.074751,0.076852,0.0775,0.077757,0.48889,0.49518,0.49716,0.49869,0.49843
0.077918,0.080074,0.081423,0.082251,0.082804,0.42479,0.42912,0.42996,0.42934,0.42914
0.01377,0.01187,0.011449,0.011355,0.01133,0.72215,0.75022,0.75787,0.75974,0.76026
0.052558,0.052157,0.052436,0.052723,0.052872,0.36005,0.36723,0.36827,0.36824,0.36855
0.13541,0.14073,0.14354,0.14499,0.14572,0.10819,0.10794,0.1078,0.10778,0.10762
0.015834,0.014048,0.013607,0.013485,0.013435,0.67351,0.69599,0.7032,0.70535,0.70613
0.032747,0.03155,0.031379,0.031357,0.031378,0.45832,0.48312,0.48965,0.49077,0.49061
0.074476,0.074903,0.075425,0.075715,0.075879,0.2181,0.2202,0.22058,0.22039,0.2205
0.019998,0.018419,0.017893,0.017695,0.017643,0.50039,0.52154,0.52253,0.52451,0.52467
0.025524,0.023244,0.022701,0.022608,0.022624,0.45721,0.47889,0.48471,0.4881,0.48857
0.031844,0.030285,0.029799,0.029739,0.029711,0.33611,0.35292,0.3535,0.35491,0.35474
0.014908,0.013056,0.012642,0.012578,0.012566,0.7205,0.74927,0.75727,0.75954,0.76014
0.013817,0.012506,0.012116,0.012065,0.012079,0.30098,0.32366,0.33622,0.33879,0.3387
0.023334,0.023374,0.023338,0.023285,0.023255,0.077712,0.086829,0.087451,0.087925,0.087945
0.020416,0.018758,0.018403,0.018305,0.018291,0.67297,0.69626,0.7035,0.70571,0.70656
0.021781,0.020208,0.019903,0.019811,0.019813,0.44471,0.47396,0.47918,0.48023,0.48047
0.025838,0.025364,0.025368,0.025444,0.025457,0.19306,0.20394,0.20787,0.20818,0.20785
0.034628,0.032815,0.0326,0.032604,0.032613,0.50367,0.52686,0.53082,0.53293,0.53163
0.035531,0.033768,0.033952,0.033871,0.033947,0.4665,0.48049,0.48624,0.48667,0.48623
0.042859,0.042081,0.041721,0.04191,0.041896,0.34276,0.35323,0.35467,0.35502,0.35559
0.02655,0.025859,0.025706,0.025822,0.025896,0.72274,0.74162,0.74727,0.74914,0.74975
0.042914,0.043246,0.04372,0.044022,0.044183,0.41282,0.42451,0.42986,0.4308,0.43071
0.047949,0.048812,0.049401,0.04968,0.049843,0.14635,0.15164,0.15354,0.15362,0.1533
0.036391,0.03669,0.036816,0.037058,0.037179,0.67811,0.69071,0.6951,0.69697,0.69769
0.050253,0.050454,0.050939,0.051239,0.051448,0.47286,0.48205,0.48559,0.48655,0.48679
0.06122,0.062678,0.063719,0.064309,0.064617,0.27854,0.28519,0.28907,0.29206,0.29276
0.071399,0.072614,0.074271,0.075581,0.076286,0.51361,0.52046,0.52168,0.52164,0.52167
0.07433,0.076576,0.078404,0.079354,0.079788,0.45532,0.46493,0.46896,0.47069,0.47103
0.082893,0.085818,0.087339,0.087865,0.088207,0.34743,0.35208,0.35307,0.35264,0.35284
0.013307,0.011478,0.011064,0.010974,0.010956,0.73415,0.76248,0.77005,0.77248,0.77299
0.045922,0.045616,0.045809,0.046004,0.046057,0.41032,0.41863,0.42073,0.42129,0.42134
0.12575,0.13008,0.13226,0.13337,0.13394,0.13076,0.13151,0.13162,0.13156,0.13162
0.015721,0.013812,0.013333,0.013204,0.013189,0.68165,0.70433,0.70962,0.71149,0.71223
0.028868,0.027478,0.027119,0.027078,0.027122,0.49384,0.51536,0.52133,0.52243,0.52287
0.065029,0.065223,0.065471,0.065536,0.065729,0.25896,0.25965,0.25904,0.25913,0.25897
0.02096,0.018839,0.018234,0.018124,0.018071,0.49291,0.51395,0.5228,0.52235,0.52244
0.024409,0.022302,0.021717,0.021758,0.021732,0.45586,0.48134,0.49209,0.49367,0.49426
0.029469,0.028436,0.027744,0.027929,0.027963,0.35936,0.37494,0.3805,0.38143,0.3817
0.014728,0.012859,0.012432,0.012348,0.012326,0.73945,0.76434,0.77086,0.77246,0.77286
0.014671,0.013014,0.012751,0.012711,0.012713,0.35496,0.39297,0.40104,0.40285,0.40295
0.025181,0.025103,0.025063,0.025076,0.02508,0.11119,0.122,0.12293,0.12392,0.12389
0.020123,0.018348,0.017997,0.017941,0.017896,0.68478,0.70542,0.71021,0.71199,0.71257
0.022028,0.020392,0.020015,0.019948,0.019925,0.48522,0.51009,0.51794,0.52044,0.52045
0.026333,0.025783,0.025652,0.025624,0.025673,0.23419,0.24333,0.24706,0.24894,0.24915
0.034292,0.033147,0.032951,0.033073,0.033107,0.50769,0.52702,0.52596,0.52608,0.52609
0.033176,0.031245,0.03106,0.031204,0.031206,0.47239,0.4892,0.49629,0.49709,0.49674
0.041062,0.039706,0.039445,0.039276,0.039211,0.37333,0.37919,0.38253,0.38209,0.38165
0.025726,0.024432,0.024408,0.024493,0.024572,0.74019,0.75641,0.76081,0.76227,0.76261
0.041492,0.041017,0.041424,0.041684,0.04185,0.45264,0.46048,0.46071,0.46008,0.45943
0.052807,0.053416,0.05382,0.053992,0.05411,0.16253,0.16329,0.16369,0.16391,0.16383
0.036808,0.03584,0.03626,0.036559,0.036714,0.68744,0.70534,0.70889,0.70969,0.70969
0.047674,0.047699,0.048272,0.048666,0.048834,0.51672,0.53152,0.53501,0.53612,0.53671
0.062438,0.063511,0.064498,0.064911,0.065184,0.31717,0.32156,0.32201,0.32142,0.32148
0.070608,0.073798,0.075442,0.076314,0.076811,0.51094,0.51921,0.52118,0.5219,0.52181
0.073807,0.075825,0.077793,0.078439,0.07888,0.46551,0.47285,0.47469,0.47504,0.47508
0.081174,0.083617,0.084475,0.085575,0.085923,0.37754,0.38221,0.38314,0.38316,0.38269
